enterprise,record_num_mf_ctf,state_fips,cbsa_metro_code,county_fips,tract_2020,tract_minority_pct,tract_income_med,ami_local,tract_income_ratio,ami_hud,upb_acq,purpose_ctf,seller_type_mf_ctf,fed_guarantee_ctf,lien_status,ltv,same_year_acq,term_orig,units_num_cat,rate_orig,upb_orig,property_value,term_prepay_penalty,balloon,io,neg_am,non_amort_other,afford_units_pct,construct_method,tract_rural,county_lower_ms_delta,county_mid_appalachia,county_persistent_poverty,area_concentrated_poverty,area_high_opp,tract_colonias
1,10000570,13,12060,121,000100,20.18,227610,98569,2.3091,106100,23945000,2,1,1,1,64.00,1,120,5,5.880,23945000,43905000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000571,04,38060,013,093105,80.88,67568,93191,0.7251,101300,28995000,2,1,1,1,65.00,1,60,5,5.690,28995000,44605000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000572,48,21340,141,000301,92.34,29453,61466,0.4792,63100,14185000,7,1,1,1,61.80,1,60,5,5.470,14185000,22955000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000573,48,19100,113,017806,81.91,72143,99957,0.7217,107300,12005000,7,1,1,1,30.90,1,120,5,5.730,12005000,38805000,117,1,9,9,9,0,1,0,0,0,0,1,0,0
1,10000574,37,24780,147,001301,51.87,85259,73970,1.1526,84700,1255000,1,1,1,1,64.30,1,360,2,6.510,1255000,3125000,357,1,9,9,9,100,1,0,0,0,0,0,0,0
1,10000575,48,19100,439,122401,69.75,37831,99957,0.3785,107300,1465000,2,1,1,1,72.80,1,120,1,5.930,2765000,2015000,117,1,9,9,9,0,1,0,0,0,0,1,0,0
1,10000576,41,41420,047,001000,44.07,61786,85870,0.7195,91300,5995000,2,1,1,1,55.00,2,120,3,5.660,5995000,10905000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000577,17,16980,031,070103,24.28,119286,106055,1.1248,109800,10475000,7,1,1,1,64.70,1,84,3,5.140,10475000,16205000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000578,18,21780,163,003300,16.31,38771,82873,0.4678,81400,14315000,2,1,1,1,70.00,1,120,5,5.380,19985000,20455000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000579,48,19100,113,019013,94.94,37216,99957,0.3723,107300,24455000,7,1,1,1,64.90,1,84,5,5.670,24455000,37705000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000580,48,18580,355,002001,87.28,46667,77127,0.6051,75300,4045000,1,1,1,1,65.00,1,84,4,6.280,4045000,6225000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000581,06,41740,073,019502,88.67,57500,111734,0.5146,119500,29925000,7,1,1,1,43.70,1,84,4,5.345,29925000,68405000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000582,08,19740,031,006701,27.79,117109,119980,0.9761,130400,77955000,1,1,1,1,61.50,1,60,5,5.230,77955000,126705000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000583,36,35620,119,012202,27.46,213333,113844,1.8739,119300,775000,7,3,1,1,15.60,1,120,2,6.900,775000,6905000,117,1,9,9,9,0,1,0,0,0,0,0,1,0
1,10000584,13,46660,185,010301,40.46,93500,68178,1.3714,70000,19575000,1,1,1,1,75.00,1,120,5,5.560,19575000,26105000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000585,38,99999,093,967402,10.21,88320,94967,0.9300,101500,1005000,2,1,1,1,63.30,1,120,1,6.050,5345000,1585000,117,1,1,9,9,0,1,1,0,0,0,0,0,0
1,10000586,13,12060,135,050574,77.38,45877,98569,0.4654,106100,53455000,2,5,1,1,59.70,1,60,5,5.550,53455000,89605000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000587,09,25540,110,500500,81.87,50179,115967,0.4327,122400,30665000,1,1,1,1,79.70,1,120,5,5.510,30665000,38495000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000588,24,47900,017,850709,88.81,114033,144539,0.7889,152900,51305000,7,1,1,1,60.60,2,120,5,5.610,51305000,84605000,117,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000589,39,19430,109,365002,14.71,102745,87717,1.1713,92900,25055000,7,1,1,1,75.00,1,120,5,5.320,25055000,33405000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000590,18,99999,085,962101,22.24,81034,87637,0.9247,90700,6405000,7,1,1,1,64.60,1,84,3,5.120,6405000,9905000,81,1,1,9,9,0,1,1,0,0,0,0,0,0
1,10000591,48,19100,439,105206,63.37,43365,99957,0.4338,107300,12075000,7,1,1,1,75.00,1,84,5,5.205,12075000,16105000,81,1,1,9,9,51,1,0,0,0,0,1,0,0
1,10000592,12,45300,057,005301,29.90,150947,84454,1.7873,92000,76805000,7,1,1,1,58.00,1,60,5,5.980,76805000,132505000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000593,48,19100,367,140101,27.18,71014,99957,0.7105,107300,6065000,9,5,1,2,65.60,1,77,5,7.570,6065000,29105000,74,1,1,9,9,100,1,1,0,0,0,0,0,0
1,10000594,48,12420,021,950403,38.65,112552,115204,0.9770,126000,1165000,9,3,1,2,69.30,2,95,3,7.550,1165000,10225000,92,1,1,9,9,0,1,1,0,0,0,0,0,0
1,10000595,36,35620,047,031900,66.60,94615,113844,0.8311,119300,7675000,7,1,1,1,60.40,2,60,3,5.830,7675000,12705000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000596,36,10580,093,033500,26.48,97679,109385,0.8930,117800,6105000,7,1,1,1,58.70,1,120,4,5.920,6105000,10405000,117,1,9,9,9,0,1,0,0,0,0,0,0,0
1,10000597,42,37980,029,301402,10.90,126164,108977,1.1577,114700,22275000,2,1,1,1,62.30,1,84,5,5.210,233465000,37705000,81,1,1,9,9,99,1,0,0,0,0,0,0,0
1,10000598,48,19100,121,021654,74.73,168542,99957,1.6862,107300,39255000,1,1,1,1,56.10,1,120,5,5.205,39255000,70005000,117,1,9,9,9,0,1,0,0,0,0,0,0,0
1,10000599,05,22900,131,001101,29.35,57167,65873,0.8678,66700,6485000,7,1,1,1,57.70,1,84,4,5.910,6485000,11255000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000600,36,35620,081,005300,50.18,133750,113844,1.1749,119300,6005000,7,1,1,1,53.60,1,60,3,5.190,6005000,11205000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000601,02,11260,170,001201,27.26,86116,110687,0.7780,117200,2075000,7,1,1,1,74.10,1,120,1,6.600,2075000,2805000,117,1,9,9,9,0,1,1,0,0,0,0,0,0
1,10000602,55,31540,025,013202,12.68,144688,112276,1.2887,121200,7625000,1,1,1,1,65.00,1,60,3,5.030,7625000,11735000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000603,49,39340,049,000703,37.19,81458,100078,0.8140,109500,26005000,7,1,1,1,52.90,1,120,5,5.520,26005000,49145000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000604,26,24340,139,021802,9.03,107917,93131,1.1588,98500,20005000,7,1,1,1,53.80,1,120,5,6.030,20005000,37205000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000605,41,38900,051,009701,46.95,70917,110489,0.6419,116900,1455000,2,1,1,1,56.80,1,60,1,6.500,1455000,2575000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000606,37,16740,109,070201,38.58,59167,93744,0.6312,100300,5545000,1,1,1,2,74.60,1,98,5,7.680,5545000,38245000,95,1,1,9,9,0,1,1,0,0,0,1,0,0
1,10000607,45,43900,083,021200,19.11,171429,75197,2.2797,72500,15785000,7,1,1,1,53.00,1,60,4,5.840,15785000,29805000,57,1,1,9,9,10,1,0,0,0,0,0,0,0
1,10000608,08,22660,069,002508,23.12,111379,112985,0.9858,118800,8695000,7,1,1,1,58.30,1,60,3,5.755,8695000,14905000,57,1,9,9,9,0,1,1,0,0,0,0,0,0
1,10000609,17,16980,031,825000,39.43,87565,106055,0.8257,109800,6375000,1,1,1,1,75.00,1,84,3,6.100,6375000,8495000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000610,37,39580,183,052407,43.54,93374,113293,0.8242,122300,41035000,1,1,1,1,55.70,1,84,5,5.270,41035000,73655000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000611,53,42660,061,053511,24.12,112083,127870,0.8765,136600,23625000,7,1,1,1,70.00,1,84,4,5.130,23625000,33755000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000612,06,40140,065,050901,68.93,88500,90585,0.9770,97500,30145000,1,1,1,1,60.30,1,60,5,5.340,30145000,50005000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000613,12,99999,023,110800,20.92,75827,70757,1.0717,73600,1145000,2,1,1,1,39.90,1,120,2,6.770,1145000,2875000,117,1,1,9,9,0,1,1,0,0,0,0,1,0
1,10000614,36,35620,059,517201,67.41,0,113844,0.0000,119300,10925000,7,1,1,1,61.40,1,120,3,5.870,10925000,17805000,117,1,1,9,9,98,1,0,0,0,0,0,0,0
1,10000615,33,99999,005,971100,11.84,89447,99846,0.8959,104500,5255000,7,1,1,1,74.00,1,120,3,5.960,5255000,7105000,117,1,1,9,9,100,1,1,0,0,0,0,1,0
1,10000616,24,12580,025,301401,33.92,110060,118479,0.9289,122200,8755000,7,1,1,1,38.50,1,60,5,5.190,8755000,22705000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000617,35,10740,001,004715,87.94,51547,79295,0.6501,86400,16005000,2,1,1,1,78.80,1,177,5,3.150,16005000,20305000,174,1,1,9,9,100,1,0,0,0,0,1,0,0
1,10000618,06,44700,077,005220,68.55,104926,91565,1.1459,103800,63105000,7,1,1,1,64.80,1,84,5,4.960,63105000,97415000,81,1,1,9,9,100,1,0,0,0,0,0,1,0
1,10000619,17,16980,031,060800,35.39,108813,106055,1.0260,109800,8655000,7,1,1,1,64.60,1,120,4,5.160,8655000,13405000,117,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000620,34,47220,011,020600,75.21,64125,75895,0.8449,75800,10545000,1,1,1,1,74.90,1,84,4,6.220,10545000,14075000,81,1,1,9,9,0,1,1,0,0,0,1,0,0
1,10000621,39,99999,077,915800,16.02,65238,77016,0.8471,81500,7535000,1,5,1,1,75.40,1,192,3,5.310,7535000,9985000,168,1,9,9,9,100,1,1,0,0,0,0,0,0
1,10000622,04,22380,005,000200,29.46,123700,86862,1.4241,85900,8775000,2,1,1,1,65.00,1,60,2,5.540,8775000,13505000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000623,39,99999,043,040700,39.26,74801,82540,0.9062,94400,1235000,7,1,1,1,72.60,1,180,1,5.370,7875000,1705000,177,1,1,9,9,0,1,1,0,0,0,0,0,0
1,10000624,48,12420,453,000302,29.84,141705,115204,1.2300,126000,1405000,7,1,1,1,43.60,1,84,1,6.350,1405000,3225000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000625,05,22900,131,000300,53.81,41622,65873,0.6319,66700,2735000,1,1,1,1,79.90,1,84,2,6.010,9115000,3425000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000626,48,21340,141,000110,83.93,62723,61466,1.0205,63100,5595000,7,1,1,1,65.00,1,60,3,5.520,9295000,8605000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000627,29,41180,189,210924,74.84,85313,97901,0.8714,103200,27905000,1,1,1,1,80.00,1,120,5,5.380,27905000,34875000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000628,06,41860,013,321101,38.40,156472,154003,1.0160,166600,1695000,9,1,1,2,53.30,1,76,5,7.310,1695000,63275000,73,1,1,9,9,20,1,0,0,0,0,0,1,0
1,10000629,17,16980,043,842603,26.68,142632,106055,1.3449,109800,20945000,9,1,1,2,66.60,1,73,5,7.230,20945000,174805000,70,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000630,48,33260,329,001300,67.61,96689,107796,0.8970,91500,36325000,7,1,1,1,55.00,1,84,5,5.420,36325000,66055000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000631,06,41860,081,608600,63.12,220625,154003,1.4326,166600,67835000,7,3,1,1,62.80,1,60,5,5.230,67835000,108005000,57,1,1,9,9,15,1,0,0,0,0,0,1,0
1,10000632,12,36100,083,001600,47.98,51576,66666,0.7737,73700,8415000,1,1,1,1,75.00,1,120,3,5.665,8415000,11225000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000633,42,37980,101,032900,57.03,53393,108977,0.4900,114700,1585000,7,1,1,1,66.90,1,60,1,5.800,10165000,2365000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000634,22,35380,071,014300,95.30,29079,81500,0.3568,87100,5725000,7,1,1,1,60.90,1,84,3,6.010,5725000,9405000,81,1,1,9,9,99,1,0,0,0,0,1,0,0
1,10000635,28,99999,105,950102,49.63,81146,76076,1.0666,80800,7235000,7,1,1,1,68.60,1,120,4,5.730,7235000,10555000,117,1,9,9,9,0,1,1,0,0,1,1,0,0
1,10000636,48,12420,453,002323,53.49,45553,115204,0.3954,126000,23625000,1,1,1,1,51.60,1,60,5,5.580,23625000,45755000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000637,26,27100,075,005601,22.94,68261,79374,0.8600,84300,5735000,9,1,1,2,54.60,1,63,5,7.290,5735000,28005000,60,1,9,9,9,0,2,0,0,0,0,0,0,0
1,10000638,34,37980,033,022000,86.74,39697,108977,0.3643,114700,7145000,1,1,1,1,75.00,2,84,3,5.690,7145000,9525000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000639,47,34980,037,015404,40.13,58750,96905,0.6063,104700,17545000,7,1,1,1,62.00,1,84,4,5.250,17545000,28305000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000640,12,33100,011,060402,98.10,53514,80554,0.6643,87600,12075000,7,1,1,1,62.40,1,60,3,5.680,12075000,19355000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000641,37,48900,129,011300,23.98,143750,91984,1.5628,102100,57965000,2,1,1,1,61.30,1,84,5,5.640,57965000,94505000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000642,29,28140,095,011407,30.66,61340,99766,0.6148,103000,4005000,2,1,1,1,23.00,1,360,5,6.560,4005000,17405000,357,9,9,9,9,0,1,0,0,0,0,0,0,0
1,10000643,01,13820,117,030345,28.51,117729,87341,1.3479,94200,21095000,7,1,1,1,60.80,1,84,5,5.695,21095000,34705000,81,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000644,51,99999,590,000200,62.87,40865,69927,0.5844,73300,2265000,7,1,1,1,63.50,1,60,2,5.470,7145000,3575000,57,1,1,9,9,100,1,1,0,0,0,0,0,0
1,10000645,13,23580,139,000901,31.45,100893,86127,1.1714,92700,6805000,1,1,1,1,79.10,1,84,3,5.680,6805000,8605000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000646,17,16980,031,063400,24.95,213750,106055,2.0155,109800,3365000,2,1,1,1,63.40,1,120,2,5.500,9515000,5305000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000647,48,26420,201,251300,25.90,122864,92750,1.3247,95200,10265000,1,1,1,1,65.00,1,60,5,5.210,10265000,15785000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000648,06,31080,037,199002,89.43,69007,101056,0.6829,105700,14585000,7,1,1,1,56.70,1,60,3,6.115,14585000,25705000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000649,36,35620,103,169800,66.14,82460,113844,0.7243,119300,2365000,2,1,1,1,67.70,1,180,1,5.600,7485000,3505000,177,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000650,25,14460,017,321200,42.80,105625,134646,0.7845,142000,6005000,7,1,1,1,11.40,1,60,5,4.930,6005000,52705000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000651,48,19100,113,001400,55.70,135938,99957,1.3600,107300,1505000,7,1,1,1,37.90,1,60,2,6.460,1505000,3965000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000652,48,19100,113,019028,73.36,75536,99957,0.7557,107300,20515000,7,1,1,1,74.30,1,84,5,5.085,20515000,27605000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000653,33,31700,011,002901,15.42,131509,118936,1.1057,126000,52655000,1,1,1,1,65.00,1,72,5,6.120,52655000,81005000,69,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000654,26,28020,077,005502,45.37,62946,91978,0.6844,102500,2505000,7,1,1,1,24.20,1,120,4,5.910,2505000,10325000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000655,17,16980,031,150200,49.57,109118,106055,1.0289,109800,2065000,7,1,1,1,51.60,1,84,2,5.290,8635000,4005000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000656,37,16740,119,000102,32.30,166898,93744,1.7804,100300,40715000,1,1,1,1,46.00,1,84,5,5.490,40715000,88505000,81,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000657,53,36500,067,011721,30.06,118810,106190,1.1188,116700,21125000,2,1,1,1,60.00,1,120,4,5.590,21125000,35205000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000658,06,40900,067,005301,58.70,0,106925,0.0000,113700,40665000,7,1,1,1,62.40,1,120,5,4.820,40665000,65135000,117,1,1,9,9,0,1,0,0,0,0,1,1,0
1,10000659,32,39900,031,002207,32.08,122358,98707,1.2396,101200,57515000,2,1,1,1,57.70,1,84,5,5.810,57515000,99705000,81,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000660,48,31180,303,001716,38.97,128201,80497,1.5926,85800,21525000,9,3,1,1,61.80,1,180,5,5.510,21525000,34855000,177,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000661,48,19100,121,020507,38.66,82313,99957,0.8235,107300,9205000,1,1,1,1,65.00,1,60,4,5.455,9205000,14165000,57,1,1,9,9,50,1,0,0,0,0,1,0,0
1,10000662,36,40380,055,001800,62.05,66060,93554,0.7061,96500,1635000,7,1,1,1,60.70,1,120,1,6.700,1635000,2705000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000663,48,36220,135,002900,39.89,130985,81404,1.6091,82000,10215000,2,5,1,1,50.30,1,60,5,5.610,10215000,20305000,57,1,1,9,9,35,1,0,0,0,0,0,0,0
1,10000664,08,99999,037,000401,35.98,116131,114344,1.0156,121400,48605000,7,1,1,1,63.90,1,60,5,5.490,48605000,76105000,57,1,1,9,9,100,1,1,0,0,0,0,1,0
1,10000665,27,20260,137,000301,15.00,88352,90299,0.9784,95600,10045000,7,1,1,1,65.00,1,60,3,5.040,10045000,15455000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000666,48,19100,113,006200,90.30,68361,99957,0.6839,107300,12275000,7,1,1,1,62.00,1,84,4,5.520,12275000,19805000,81,1,1,9,9,50,1,0,0,0,0,1,0,0
1,10000667,45,16700,019,003104,76.43,42500,96573,0.4401,105100,3635000,9,1,1,2,69.60,1,70,5,8.560,3635000,31705000,67,1,9,9,9,0,1,0,0,0,0,1,0,0
1,10000668,53,44060,063,013101,15.78,92647,88647,1.0451,98100,19205000,7,1,1,1,57.50,1,120,4,5.980,19205000,33405000,117,1,9,9,9,0,1,0,0,0,0,0,0,0
1,10000669,20,28140,091,051910,41.22,91545,99766,0.9176,103000,53605000,1,1,1,1,65.40,1,120,5,5.060,53605000,82005000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000670,49,36260,011,125409,16.16,124519,102427,1.2157,109800,59905000,1,1,1,1,61.50,1,84,5,4.840,59905000,97475000,81,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000671,31,36540,055,001900,55.03,59018,102337,0.5767,109700,29905000,7,1,1,1,55.50,1,120,5,5.530,29905000,53905000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000672,12,45300,057,013320,60.11,86010,84454,1.0184,92000,47505000,7,1,1,1,58.60,1,120,5,5.820,47505000,81005000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000673,48,26420,201,532200,90.78,18889,92750,0.2037,95200,24095000,7,1,1,1,68.80,1,60,5,5.310,24095000,35005000,57,1,9,9,9,0,1,0,0,0,0,1,0,0
1,10000674,34,35620,023,002901,57.19,148042,113844,1.3004,119300,10705000,2,1,1,1,63.70,2,60,3,6.070,10705000,16805000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000675,34,35620,031,180204,95.29,66474,113844,0.5839,119300,885000,7,1,1,1,58.70,1,60,1,5.910,6285000,1505000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000676,53,42660,033,007303,53.48,175329,127870,1.3712,136600,17835000,7,1,1,1,49.60,1,60,4,5.360,17835000,36005000,57,1,1,9,9,20,1,0,0,0,0,0,0,0
1,10000677,06,41940,085,508509,78.16,155094,172303,0.9001,180400,233915000,2,5,1,1,64.80,1,60,5,5.090,233915000,360805000,57,1,1,9,9,20,1,0,0,0,0,0,0,0
1,10000678,29,41180,189,215600,72.65,85208,97901,0.8704,103200,36265000,7,1,1,1,70.00,1,60,5,5.910,36265000,51805000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000679,49,36260,057,202000,20.72,152793,102427,1.4917,109800,20725000,7,1,1,1,67.70,1,120,4,5.390,20725000,30615000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000680,06,41740,073,016618,35.88,115575,111734,1.0344,119500,8545000,7,1,1,1,56.00,1,144,1,6.300,8545000,15255000,141,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000681,36,35620,061,009500,55.42,250001,113844,2.1960,119300,8405000,7,1,1,1,35.80,1,60,1,5.780,8405000,23455000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000682,48,12420,491,020114,43.07,67298,115204,0.5842,126000,2565000,9,1,1,2,65.00,1,73,4,7.640,2565000,19705000,70,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000683,48,36220,135,000700,81.73,47988,81404,0.5895,82000,2115000,2,5,1,1,44.00,1,60,3,5.545,2115000,4805000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000684,24,47900,033,801906,89.71,80446,144539,0.5566,152900,59555000,7,1,1,1,73.20,2,84,5,5.860,59555000,81405000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000685,53,42660,033,027400,63.05,104750,127870,0.8192,136600,11705000,7,3,1,1,66.50,1,84,4,5.550,11705000,17605000,81,1,1,9,9,97,1,0,0,0,0,0,0,0
1,10000686,34,35620,013,006700,94.32,57262,113844,0.5030,119300,1185000,7,1,1,1,62.30,1,84,1,6.050,1185000,1905000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000687,12,37860,033,000400,83.85,31667,82863,0.3822,92200,4095000,7,5,1,1,65.00,1,84,3,5.130,4095000,6305000,81,1,1,9,9,100,1,0,0,0,0,1,0,0
1,10000688,39,17140,061,020811,29.92,86537,97826,0.8846,103700,27715000,1,1,1,1,80.00,1,84,5,5.760,27715000,34645000,81,1,1,9,9,20,1,0,0,0,0,1,0,0
1,10000689,12,29460,105,014001,30.82,88075,69667,1.2642,76400,22545000,1,1,1,1,62.60,1,120,5,6.060,22545000,36005000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000690,13,12060,097,080508,66.41,63856,98569,0.6478,106100,18695000,1,1,1,1,65.00,2,60,5,6.120,18695000,28765000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000691,35,10740,001,000714,65.67,91133,79295,1.1493,86400,15005000,7,1,1,1,70.40,1,120,5,5.780,15005000,21305000,117,1,1,9,9,100,1,0,0,0,0,1,0,0
1,10000692,17,19340,161,020900,39.51,83939,87874,0.9552,89500,6605000,7,1,1,1,64.70,1,60,3,6.440,6605000,10205000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000693,36,45060,067,011102,35.43,46019,90955,0.5060,94800,9975000,7,1,1,1,75.00,1,84,3,5.390,9975000,13305000,81,1,9,9,9,0,1,0,0,0,0,0,1,0
1,10000694,47,34980,037,018303,32.53,104670,96905,1.0801,104700,6405000,7,1,1,1,61.00,1,60,3,5.490,6405000,10505000,57,1,1,9,9,100,1,0,0,0,0,0,0,0
1,10000695,51,40060,087,200501,49.33,76620,104391,0.7340,110000,7955000,1,1,1,1,59.00,1,60,3,5.570,7955000,13475000,57,1,9,9,9,0,1,0,0,0,0,0,0,0
1,10000696,37,99999,047,930600,31.53,58160,67542,0.8611,73300,515000,1,1,1,1,72.90,1,360,1,6.510,515000,1765000,357,1,9,9,9,100,1,1,0,0,1,0,0,0
1,10000697,35,29740,013,001203,64.84,41453,58875,0.7041,65800,14905000,2,1,1,1,61.30,1,120,5,6.065,14905000,24305000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000698,06,41860,001,441923,86.93,140533,154003,0.9125,166600,69305000,1,5,1,1,55.00,1,120,5,5.500,69305000,126005000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000699,36,35620,061,008000,31.22,221593,113844,1.9465,119300,4955000,2,1,1,1,11.90,1,60,4,5.580,4955000,41505000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000700,26,13020,017,285201,10.99,77676,75163,1.0334,79700,895000,9,1,1,2,69.80,1,100,5,7.560,895000,13205000,97,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000701,41,38900,051,009803,41.34,56204,110489,0.5087,116900,23145000,7,5,1,1,65.00,1,60,5,5.205,23145000,35605000,57,1,1,9,9,50,1,0,0,0,0,1,0,0
1,10000702,24,25180,043,000601,44.58,54042,86810,0.6225,84200,26705000,1,5,1,1,64.90,1,60,5,5.635,26705000,41115000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000703,42,38300,003,460002,11.84,100156,96434,1.0386,100600,22545000,7,1,1,1,68.30,1,120,4,5.080,22545000,33005000,117,1,9,9,9,0,1,0,0,0,0,0,0,0
1,10000704,13,10500,095,000501,66.10,77667,65307,1.1893,64500,15595000,2,1,1,1,64.20,1,84,5,5.660,15595000,24305000,81,1,9,9,9,0,1,0,0,0,0,0,0,0
1,10000705,48,32580,215,020806,83.82,78056,54864,1.4227,57300,1545000,7,1,1,1,55.20,1,120,2,6.520,4745000,2805000,117,1,1,9,9,0,1,1,0,0,0,0,0,1
1,10000706,53,36500,067,012421,32.97,115688,106190,1.0894,116700,12875000,1,3,1,1,62.80,2,60,3,5.580,12875000,20505000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000707,18,26900,081,610401,21.64,69055,93688,0.7371,101200,45305000,1,1,1,1,77.30,1,180,5,5.410,45305000,58575000,177,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000708,48,19100,113,018700,83.80,52150,99957,0.5217,107300,20475000,7,1,1,1,65.00,1,60,5,4.920,20475000,31505000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000709,09,25540,110,504100,92.75,36397,115967,0.3139,122400,615000,7,1,1,1,70.00,1,60,1,7.740,1225000,875000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000710,08,19740,059,060501,20.82,181071,119980,1.5092,130400,29015000,7,1,1,1,55.60,1,84,5,5.430,29015000,52205000,81,1,1,9,9,25,1,0,0,0,0,0,1,0
1,10000711,48,21340,141,000106,76.19,68750,61466,1.1185,63100,885000,2,1,1,1,78.30,1,120,1,5.110,18925000,1135000,117,1,1,9,9,100,1,0,0,0,0,0,0,0
1,10000712,39,49660,099,812301,19.83,67522,72376,0.9329,74900,11985000,7,1,1,1,68.10,2,120,5,5.330,11985000,17605000,117,1,1,9,9,100,1,0,0,0,0,0,0,0
