enterprise,record_num_mf_ctf,state_fips,cbsa_metro_code,county_fips,tract_2020,tract_minority_pct,tract_income_med,ami_local,tract_income_ratio,ami_hud,upb_acq,purpose_ctf,seller_type_mf_ctf,fed_guarantee_ctf,lien_status,ltv,same_year_acq,term_orig,units_num_cat,rate_orig,upb_orig,property_value,term_prepay_penalty,balloon,io,neg_am,non_amort_other,afford_units_pct,construct_method,tract_rural,county_lower_ms_delta,county_mid_appalachia,county_persistent_poverty,area_concentrated_poverty,area_high_opp,tract_colonias
2,20001313,25,14460,017,364102,16.48,146284,134646,1.0864,142000,27545000,2,1,1,1,61.07,1,84,4,7.060,27545000,45105000,48,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001314,12,37340,009,064602,30.14,78618,87701,0.8964,99700,16105000,1,1,1,1,72.53,1,84,5,6.160,16105000,22205000,78,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001315,21,17140,015,070407,18.38,111250,97826,1.1372,103700,9005000,7,5,1,1,45.23,1,35,5,5.740,9005000,19905000,0,1,1,9,1,100,1,0,0,0,0,0,0,0
2,20001316,13,42340,051,010801,30.30,85577,87035,0.9833,92400,12745000,7,1,1,1,45.51,1,120,4,6.240,12745000,28005000,114,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001317,47,16860,065,010905,18.28,98971,82235,1.2035,92100,26235000,2,1,1,1,57.41,1,60,5,5.680,26235000,45705000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001318,04,46060,019,000100,39.78,134464,82620,1.6275,90200,60225000,7,1,1,1,69.87,1,120,5,5.100,60225000,86205000,114,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001319,32,29820,003,003233,47.39,109298,82358,1.3271,87800,32305000,7,1,1,1,61.48,1,60,5,4.950,32305000,52555000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001320,06,31080,037,670002,68.51,98571,101056,0.9754,105700,2165000,2,1,1,4,61.60,2,360,1,3.300,2335000,3695000,47,9,9,9,9,0,1,0,0,0,0,0,0,0
2,20001321,27,40340,109,000100,28.69,64048,109238,0.5863,112700,27575000,1,1,1,1,67.78,1,84,5,6.220,27575000,40695000,78,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001322,06,23420,019,008503,98.92,54917,76092,0.7217,84300,5265000,1,1,1,1,66.68,1,60,3,5.580,5265000,7895000,36,1,1,9,9,99,1,1,0,0,1,1,0,0
2,20001323,34,35620,025,808600,16.41,160756,113844,1.4121,119300,4295000,2,3,1,1,90.00,2,174,4,3.490,4295000,4765000,168,1,9,9,9,20,1,1,0,0,0,0,0,0
2,20001324,48,99999,143,950501,29.94,88469,82379,1.0739,87500,47415000,7,1,1,1,66.23,1,60,5,5.640,47415000,71605000,57,1,9,9,9,0,1,1,0,0,0,0,0,0
2,20001325,48,19100,121,021646,64.99,96842,99957,0.9688,107300,40785000,7,5,1,1,57.85,1,120,5,5.490,40785000,70505000,114,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001326,06,31080,037,301602,58.22,89940,101056,0.8900,105700,3615000,2,1,1,4,61.60,2,360,1,3.400,3615000,6035000,59,9,1,9,9,0,1,0,0,0,0,0,1,0
2,20001327,13,12060,089,022206,69.71,100265,98569,1.0172,106100,13595000,7,1,1,1,54.38,1,60,4,5.500,13595000,25005000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001328,06,41940,085,509107,80.94,147727,172303,0.8574,180400,2905000,2,1,1,4,61.60,2,360,1,3.350,2905000,5555000,59,9,1,9,9,0,1,0,0,0,0,0,1,0
2,20001329,27,33460,003,050505,24.96,94323,119274,0.7908,123700,5935000,1,5,1,1,78.25,1,120,3,5.230,5935000,7585000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001330,48,12420,453,002437,59.75,69286,115204,0.6014,126000,14655000,7,1,1,1,39.61,1,60,5,6.100,14655000,37005000,36,1,1,9,9,100,1,0,0,0,0,0,1,0
2,20001331,45,16700,019,000700,21.38,000000,96573,9999.0,105100,18915000,7,1,1,1,62.53,1,120,2,5.780,18915000,30255000,114,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001332,37,16740,119,003808,93.19,49205,93744,0.5249,100300,9705000,1,1,1,1,58.39,1,120,4,5.380,9705000,16625000,114,1,1,9,9,40,1,0,0,0,0,1,0,0
2,20001333,48,18580,355,003500,79.21,76982,77127,0.9981,75300,2865000,7,1,1,1,68.29,1,84,2,6.800,2865000,4205000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001334,48,47380,309,002302,65.60,40768,77527,0.5259,83100,2055000,7,1,1,1,67.66,1,60,3,5.740,2055000,3035000,60,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001335,12,33100,011,050312,87.65,35928,80554,0.4460,87600,11915000,1,1,1,1,59.60,1,84,5,8.106,11915000,20005000,3,1,1,9,9,100,1,0,0,0,0,1,0,0
2,20001336,48,41700,029,181732,76.58,55731,85469,0.6521,89300,32245000,7,1,1,1,65.00,1,60,5,4.910,32245000,49605000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001337,24,47900,031,704806,42.57,154281,144539,1.0674,152900,97285000,1,1,1,1,64.21,1,60,5,6.170,97285000,151505000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001338,51,47900,059,481202,69.53,99744,144539,0.6901,152900,87755000,1,1,1,1,65.00,1,84,5,5.370,87755000,135005000,78,1,1,9,9,15,1,0,0,0,0,0,0,0
2,20001339,10,20100,001,040502,53.27,90978,82307,1.1054,91300,6325000,7,1,1,1,61.43,1,60,3,5.960,6325000,10305000,57,1,1,9,9,100,1,1,0,0,0,0,0,0
2,20001340,01,99999,047,956300,92.06,42669,64305,0.6635,66100,2385000,7,1,1,1,47.57,1,180,3,6.080,2385000,5015000,174,1,9,9,9,100,1,1,1,0,0,1,0,0
2,20001341,51,47260,710,000100,42.43,68893,95214,0.7236,100000,1705000,7,1,1,1,63.55,1,84,1,5.430,1705000,2675000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001342,26,19820,163,541800,88.95,32875,93779,0.3506,97300,1655000,7,1,1,1,57.97,1,60,3,6.460,1655000,2855000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001343,04,38060,013,110901,41.60,80774,93191,0.8668,101300,2705000,7,1,1,1,62.91,1,120,1,6.000,2705000,4305000,84,1,9,9,9,0,1,0,0,0,0,0,0,0
2,20001344,21,17140,015,070606,10.81,93451,97826,0.9553,103700,2235000,1,3,1,4,71.10,2,216,3,.170,2255000,999999999,0,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001345,26,22420,049,011611,24.29,000000,75461,9999.0,78300,4225000,7,1,1,1,63.12,1,120,3,5.050,4225000,6705000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001346,06,40140,071,008100,62.33,59449,90585,0.6563,97500,2465000,7,1,1,1,60.00,1,60,1,6.410,2465000,4105000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001347,32,29820,003,000203,70.05,54194,82358,0.6580,87800,27725000,1,1,1,1,69.47,1,120,5,5.500,27725000,39905000,114,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001348,06,31080,037,208802,86.68,71532,101056,0.7079,105700,1275000,7,5,1,1,65.00,1,60,1,6.730,1275000,1965000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001349,47,34980,119,010401,26.06,73464,96905,0.7581,104700,5155000,7,1,1,1,66.96,1,120,2,6.300,5155000,7705000,114,1,1,9,9,0,1,1,0,0,0,0,0,0
2,20001350,27,33460,053,026907,19.07,149464,119274,1.2531,123700,8835000,1,3,1,1,73.04,1,84,3,5.970,8835000,12095000,78,1,1,9,9,100,1,0,0,0,0,0,0,0
2,20001351,05,30780,125,010106,24.42,83472,81609,1.0228,86400,2315000,7,1,1,1,58.41,1,60,2,6.170,2315000,3965000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001352,06,40900,067,007413,59.94,52691,106925,0.4928,113700,26325000,7,3,1,1,70.00,1,60,4,5.540,26325000,37605000,57,1,1,9,9,40,1,0,0,0,0,1,0,0
2,20001353,26,19820,125,140800,49.84,103250,93779,1.1010,97300,58965000,7,1,1,1,68.09,1,60,5,5.440,58965000,86605000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001354,18,26900,057,110815,27.86,178882,93688,1.9093,101200,41445000,7,3,1,1,64.65,1,60,5,5.020,41445000,64105000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001355,24,12580,510,130803,36.87,92131,118479,0.7776,122200,2605000,2,1,1,1,45.61,1,84,2,6.100,2605000,5705000,84,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001356,36,35620,081,068300,92.23,72070,113844,0.6331,119300,11255000,1,1,1,1,75.00,1,60,4,5.160,11255000,15005000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001357,53,38900,011,040810,35.71,110188,110489,0.9973,116900,5285000,2,1,1,1,58.77,1,60,2,5.940,5285000,8995000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001358,24,12580,013,507702,16.66,127819,118479,1.0788,122200,10075000,7,1,1,1,61.42,2,84,5,6.150,10075000,16405000,78,1,1,9,9,100,1,0,0,0,0,0,1,0
2,20001359,48,19100,113,008500,89.68,56029,99957,0.5605,107300,1155000,1,5,1,1,57.50,1,60,2,5.060,1155000,2005000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001360,26,19820,125,145200,21.20,93977,93779,1.0021,97300,51905000,2,1,1,1,59.12,1,60,5,5.440,51905000,87805000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001361,51,47900,059,491202,61.75,100063,144539,0.6923,152900,105005000,1,3,1,1,70.00,1,60,5,5.060,105005000,150005000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001362,25,14460,021,400100,35.72,135521,134646,1.0065,142000,13865000,7,1,1,1,49.52,1,60,3,6.240,13865000,28005000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001363,36,35620,047,089000,97.75,69783,113844,0.6130,119300,1075000,7,1,1,1,54.97,1,60,1,5.840,1075000,1955000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001364,53,42660,033,008600,52.94,156250,127870,1.2219,136600,9275000,7,1,1,1,71.86,1,84,2,5.670,9275000,12905000,78,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001365,08,19740,005,087200,44.76,133929,119980,1.1163,130400,29125000,1,1,1,1,64.86,1,60,5,5.130,29125000,44905000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001366,47,34980,189,030906,14.45,102188,96905,1.0545,104700,49095000,7,1,1,1,53.30,1,60,5,5.050,49095000,92105000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001367,12,45300,057,010814,60.20,34667,84454,0.4105,92000,57045000,7,1,1,1,54.75,2,60,5,6.110,57045000,104205000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001368,24,37980,015,030503,30.12,74354,108977,0.6823,114700,40835000,7,1,1,1,66.39,1,60,5,5.230,40835000,61505000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001369,29,28140,095,015800,19.67,165179,99766,1.6557,103000,25415000,1,1,1,1,63.54,1,60,4,5.790,25415000,40005000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001370,06,41860,075,026202,90.94,136375,154003,0.8855,166600,4115000,2,1,1,4,61.60,2,360,1,3.150,4115000,5965000,35,9,1,9,9,0,1,0,0,0,0,0,0,0
2,20001371,06,40140,065,041407,82.36,69158,90585,0.7635,97500,21005000,1,1,1,1,56.53,1,84,5,7.637,21005000,37155000,3,1,1,9,9,99,1,0,0,0,0,0,0,0
2,20001372,22,35380,071,001747,98.47,138125,81500,1.6948,87100,15545000,1,3,1,4,68.05,2,204,5,3.700,15725000,23105000,204,1,9,9,9,100,1,0,0,0,0,0,0,0
2,20001373,05,99999,145,070802,27.00,40625,64231,0.6325,72900,8265000,1,1,1,1,75.00,1,120,5,5.900,8265000,11015000,114,1,1,9,9,2,1,1,1,0,0,1,0,0
2,20001374,39,18140,049,007550,70.00,000000,97262,9999.0,103300,21375000,7,3,1,1,62.49,1,60,5,5.970,21375000,34205000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001375,31,36540,025,965600,11.80,93380,102337,0.9125,109700,2965000,2,3,1,1,70.69,1,180,2,6.250,2965000,4205000,174,1,1,9,9,78,1,0,0,0,0,0,1,0
2,20001376,48,17780,041,001102,57.54,63182,82943,0.7618,93400,2145000,2,3,1,1,56.93,1,60,2,7.070,2145000,3775000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001377,17,16980,031,242700,63.52,79196,106055,0.7467,109800,2225000,7,1,1,1,71.77,1,60,1,6.210,2225000,3105000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001378,48,19100,367,140201,24.87,81828,99957,0.8186,107300,15735000,1,1,1,1,65.55,1,60,4,6.090,15735000,24005000,57,1,1,9,9,0,1,1,0,0,0,0,0,0
2,20001379,04,38060,013,611600,23.72,178194,93191,1.9121,101300,60005000,1,1,1,1,55.15,1,120,5,5.850,60005000,108805000,114,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001380,12,39460,015,020104,10.68,81087,73880,1.0976,77900,35525000,1,1,1,1,53.42,1,60,5,6.400,35525000,66505000,36,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001381,09,25540,110,466101,15.74,170139,115967,1.4671,122400,18525000,2,1,1,1,63.02,1,60,3,5.460,18525000,29405000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001382,42,37980,101,037600,56.09,000000,108977,9999.0,114700,25805000,1,1,1,1,65.00,1,60,5,5.590,25805000,39705000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001383,06,31080,037,211122,80.85,67961,101056,0.6725,105700,3755000,2,1,1,1,69.48,1,60,1,5.120,3755000,5405000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001384,48,10180,441,010900,45.85,69968,76762,0.9115,85600,4625000,1,1,1,1,66.52,1,120,4,6.430,4625000,6955000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001385,06,31080,037,224010,83.71,41333,101056,0.4090,105700,69315000,7,1,1,1,53.90,1,60,5,5.510,69315000,128605000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001386,37,25860,035,010402,39.88,57881,70831,0.8172,78100,3185000,7,1,1,1,61.15,1,84,2,6.340,3185000,5205000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001387,47,34980,119,010802,33.75,75185,96905,0.7759,104700,3985000,1,3,1,1,68.03,1,84,3,6.450,3985000,5855000,84,1,1,9,9,0,1,1,0,0,0,0,0,0
2,20001388,08,19740,031,002405,46.07,000000,119980,9999.0,130400,15225000,7,1,1,1,58.75,1,60,3,5.530,15225000,25925000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001389,13,12060,089,021415,43.52,220357,98569,2.2356,106100,13285000,2,1,1,1,67.11,1,84,3,6.360,13285000,19805000,78,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001390,45,16700,015,020716,44.47,96659,96573,1.0009,105100,4815000,1,1,1,1,65.00,1,84,2,5.960,4815000,7405000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001391,17,16980,031,031300,48.62,94838,106055,0.8942,109800,6485000,7,1,1,1,60.92,1,60,2,6.330,6485000,10655000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001392,37,16740,071,033303,17.18,120625,93744,1.2868,100300,4025000,2,3,1,4,71.10,2,214,3,5.180,4055000,6105000,0,1,1,9,9,100,1,0,0,0,0,0,0,0
2,20001393,41,38900,051,002001,21.51,114479,110489,1.0361,116900,7835000,2,3,1,1,51.51,1,198,4,4.500,7835000,15215000,192,1,9,9,9,99,1,0,0,0,0,0,0,0
2,20001394,06,41740,073,013319,81.42,140395,111734,1.2565,119500,71845000,1,1,1,1,61.75,1,84,5,5.340,71845000,116355000,78,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001395,21,31140,111,011906,59.14,60651,88819,0.6829,95900,10975000,2,3,1,1,71.00,2,84,5,5.499,10975000,18355000,12,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001396,39,17140,165,030501,11.69,78141,97826,0.7988,103700,22565000,7,3,1,1,71.00,2,84,5,5.499,22565000,27305000,12,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001397,48,19100,121,021745,76.38,84091,99957,0.8413,107300,28075000,7,1,1,1,70.00,1,60,5,5.580,28075000,40105000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001398,37,16740,119,001100,18.78,153875,93744,1.6414,100300,6715000,7,1,1,1,53.04,1,60,3,5.910,6715000,12655000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001399,34,35620,017,002200,45.04,145000,113844,1.2737,119300,8795000,7,1,1,1,46.27,1,60,2,6.090,8795000,19005000,57,1,9,9,9,0,1,0,0,0,0,0,1,0
2,20001400,48,19100,439,106520,87.73,45185,99957,0.4520,107300,7505000,1,5,1,1,57.25,1,84,4,6.050,7505000,13105000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001401,21,30460,067,003912,33.87,81974,89904,0.9118,95200,29685000,1,1,1,1,62.42,1,144,5,5.830,29685000,47555000,138,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001402,48,18580,355,003304,65.22,62102,77127,0.8052,75300,13285000,7,1,1,1,66.32,1,120,4,6.000,13285000,20035000,114,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001403,09,14860,120,073800,95.83,38036,135149,0.2814,145700,1545000,1,1,1,1,68.44,1,60,1,6.610,1545000,2255000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001404,48,19100,113,018128,78.83,57148,99957,0.5717,107300,1205000,2,1,1,1,26.03,1,84,3,6.510,1205000,4615000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001405,39,19430,113,090600,22.10,48650,87717,0.5546,92900,2415000,7,5,1,1,63.66,1,84,2,6.291,2415000,3805000,84,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001406,06,31080,037,128601,60.13,75407,101056,0.7462,105700,2315000,2,1,1,1,59.69,1,120,1,5.420,2315000,3885000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001407,18,99999,023,950600,33.20,62824,77754,0.8080,81600,5215000,7,1,1,1,70.00,1,120,3,5.430,5215000,7455000,84,1,1,9,9,0,1,1,0,0,0,0,0,0
2,20001408,48,18580,355,003003,51.49,90186,77127,1.1693,75300,17995000,7,3,1,1,70.00,1,84,5,6.160,17995000,25705000,78,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001409,18,26900,011,810700,9.51,90982,93688,0.9711,101200,34185000,7,1,1,1,68.22,1,120,5,5.200,34185000,50105000,114,1,1,9,9,0,1,1,0,0,0,0,1,0
2,20001410,04,38060,013,116703,74.70,101660,93191,1.0909,101300,3945000,7,1,1,1,58.87,1,84,2,6.010,3945000,6705000,81,1,1,9,9,0,1,1,0,0,0,0,1,0
2,20001411,40,36420,027,201514,29.96,143007,84302,1.6964,89100,19275000,1,1,1,1,64.89,2,60,5,5.970,19275000,29705000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001412,55,31540,025,011101,30.08,76250,112276,0.6791,121200,29445000,7,1,1,1,65.00,1,60,5,5.910,29445000,45305000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001413,24,41540,045,010101,45.24,84904,89809,0.9454,100600,4255000,7,1,1,1,42.93,1,84,4,5.160,4255000,9905000,78,1,9,9,9,100,1,0,0,0,0,0,0,0
2,20001414,13,12060,089,020500,46.81,150972,98569,1.5316,106100,8105000,7,1,1,1,60.00,1,60,4,6.600,8105000,13505000,36,1,1,9,9,99,1,0,0,0,0,0,0,0
2,20001415,37,39580,183,052508,24.08,224271,113293,1.9796,122300,33695000,2,1,1,1,60.27,1,60,5,5.010,33695000,55905000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001416,34,35620,023,003601,82.67,94635,113844,0.8313,119300,61155000,2,1,1,1,62.95,1,60,5,5.690,61155000,97155000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001417,45,17900,079,000400,64.15,70114,81690,0.8583,86300,9205000,7,1,1,1,58.29,1,120,4,5.810,9205000,15805000,114,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001418,22,35380,071,001750,98.95,35168,81500,0.4315,87100,24125000,2,1,1,1,83.76,1,165,5,3.860,24125000,28805000,159,1,9,9,9,100,1,0,0,0,0,1,0,0
2,20001419,36,35620,061,004100,65.52,103854,113844,0.9123,119300,8765000,2,3,1,4,64.10,2,60,1,5.770,8805000,15605000,23,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001420,06,31080,037,555106,94.91,68783,101056,0.6806,105700,82265000,2,1,1,4,82.70,2,174,5,3.530,84405000,83705000,167,1,9,9,9,91,1,0,0,0,0,0,0,0
2,20001421,08,19740,001,009607,56.90,99375,119980,0.8283,130400,10055000,1,1,1,1,63.06,1,60,3,5.540,10055000,15945000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001422,24,30500,037,876001,64.77,70638,132926,0.5314,143900,47535000,7,1,1,1,70.00,1,60,5,5.740,47535000,67905000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001423,34,37980,033,020300,78.20,39375,108977,0.3613,114700,2025000,1,1,1,1,68.07,1,84,2,6.390,2025000,2975000,84,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001424,13,12060,121,002801,72.24,000000,98569,9999.0,106100,75875000,1,1,1,1,65.00,1,60,5,5.790,75875000,116725000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001425,12,45300,103,020201,66.66,87845,84454,1.0402,92000,5935000,1,1,1,1,71.71,1,60,2,5.780,5935000,8275000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001426,40,36420,109,107406,53.24,76076,84302,0.9024,89100,9485000,1,1,1,1,65.99,1,84,5,5.700,9485000,14375000,60,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001427,45,16740,091,060909,29.73,122865,93744,1.3106,100300,35085000,7,1,1,1,67.73,1,60,5,5.460,35085000,51805000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001428,20,48620,173,007701,64.56,76884,84050,0.9147,91200,11825000,7,1,1,1,67.58,1,60,5,6.380,11825000,17505000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001429,48,19100,085,031006,46.85,65893,99957,0.6592,107300,27275000,1,1,1,1,43.98,1,60,5,5.500,27275000,62005000,57,1,1,9,9,50,1,0,0,0,0,0,0,0
2,20001430,17,16980,031,832100,36.66,73750,106055,0.6954,109800,5205000,7,1,1,1,55.33,2,60,1,6.720,5205000,9405000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001431,37,39580,183,054008,84.18,61172,113293,0.5400,122300,44715000,7,3,1,1,66.84,1,84,5,6.556,44715000,66905000,12,1,1,1,9,0,1,0,0,0,0,1,0,0
2,20001432,37,20500,063,001710,75.33,57196,97980,0.5838,101800,52895000,2,1,1,1,66.51,1,60,5,5.620,52895000,79535000,57,1,1,9,9,40,1,0,0,0,0,0,0,0
2,20001433,06,20940,025,010700,96.48,38125,60776,0.6273,65300,3955000,7,5,1,4,49.38,2,180,3,4.620,4005000,8105000,0,1,9,9,9,99,1,1,0,0,1,1,0,0
2,20001434,53,99999,075,000400,23.34,111518,87926,1.2683,93400,10325000,1,1,1,1,65.00,1,60,3,5.920,10325000,15875000,57,1,1,9,9,0,1,1,0,0,1,0,0,0
2,20001435,18,99999,177,000900,25.97,46855,77754,0.6026,81100,15665000,7,1,1,1,65.00,1,60,5,5.740,15665000,24105000,57,1,1,9,9,0,1,1,0,0,0,1,0,0
2,20001436,49,41620,035,111906,42.06,75022,106248,0.7061,115400,37905000,1,1,1,1,70.77,1,60,5,5.910,37905000,53565000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001437,34,35620,013,002000,98.64,42356,113844,0.3721,119300,2725000,1,1,1,1,69.97,1,120,1,5.950,2725000,3905000,84,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001438,42,38300,003,020100,29.71,250001,96434,2.5925,100600,7155000,7,1,1,1,48.66,1,60,3,5.180,7155000,14705000,54,1,9,9,9,0,1,0,0,0,0,1,0,0
2,20001439,13,12060,135,050317,84.17,59500,98569,0.6036,106100,77505000,2,1,1,1,71.99,1,60,5,5.470,77505000,107655000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001440,22,29340,019,001905,35.20,83690,79667,1.0505,79000,14865000,1,1,1,1,75.00,1,60,5,5.660,14865000,19825000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001441,42,37980,091,201302,39.19,96071,108977,0.8816,114700,2505000,7,1,1,1,64.77,1,120,1,5.950,2505000,3865000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001442,54,48540,069,002200,7.11,73531,75387,0.9754,80600,8845000,1,1,1,1,75.00,1,60,3,5.710,8845000,11795000,57,1,1,9,9,0,1,1,0,0,0,0,1,0
2,20001443,48,41700,029,191806,48.94,222742,85469,2.6061,89300,27715000,7,1,1,1,62.28,1,60,5,5.840,27715000,44505000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001444,01,33860,001,020600,33.92,93974,77591,1.2112,82500,20605000,2,1,1,1,69.60,1,60,4,5.400,20605000,29605000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001445,06,31080,037,700902,29.46,162045,101056,1.6035,105700,4305000,7,1,1,4,61.60,2,360,1,3.250,4305000,9605000,47,9,1,9,9,0,1,0,0,0,0,0,0,0
2,20001446,12,45300,057,011911,77.19,62092,84454,0.7352,92000,31595000,2,3,1,1,64.35,1,84,5,5.756,31595000,49105000,12,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001447,48,19100,113,007823,60.11,74253,99957,0.7429,107300,46755000,1,1,1,1,45.97,1,120,5,5.310,46755000,101705000,114,1,1,9,9,90,1,0,0,0,0,1,0,0
2,20001448,49,41620,035,103400,19.58,122941,106248,1.1571,115400,1865000,2,1,1,1,62.10,1,60,1,5.450,1865000,3005000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001449,39,99999,119,911500,12.85,111732,77016,1.4508,80000,5325000,1,1,1,1,64.88,1,84,4,5.130,5325000,8205000,60,1,1,9,9,0,1,1,0,0,0,0,0,0
2,20001450,48,12420,491,020512,65.63,63921,115204,0.5549,126000,45375000,1,1,1,1,54.54,1,60,5,5.500,45375000,83205000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001451,48,19100,113,018128,78.83,57148,99957,0.5717,107300,27795000,7,3,1,1,70.74,1,84,5,6.556,27795000,39305000,12,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001452,53,42660,033,007502,38.49,000000,127870,9999.0,136600,1135000,7,1,1,1,54.24,1,84,1,5.230,1135000,2105000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20001453,13,12060,089,023113,60.64,82321,98569,0.8352,106100,33685000,1,1,1,1,57.59,1,60,5,5.430,33685000,58505000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20001454,13,12060,089,021502,42.70,172227,98569,1.7473,106100,46095000,2,1,1,1,54.29,1,60,5,5.720,46095000,84905000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20001455,27,33460,123,041302,19.52,89063,119274,0.7467,123700,35005000,2,1,1,1,66.41,1,181,5,4.240,35005000,52705000,120,1,1,9,9,100,1,0,0,0,0,0,0,0
